SUBVENTION_SCHEDULE_ID,LOAN_ID,CORE_LOAN_ID,ARN,DUE_DATE,CLOSED_DATE,TENOR,INSTALLMENT_NO,TRANS_TYPE,PRINCIPAL,CARRYING_AMT,SUBVEN_AMT,MONTHLY_RATE,EFFECTIVE_RATE,PRINCIPAL_AMT,INTEREST_AMT,EFFECTIVE_INT,SUBVEN_AMORTI,SUBVEN_BALANCE,PARTNER_ID,PARTNER_CODE,PRODUCT_CODE,SPECIAL_CODE,CAMPAIGN_CODE,BRANCH_CODE,STATUS,CREATOR,CREATE_DATE,MODIFIER,MODIFY_DATE,TRANS_DATE
1070,2012051864,100235483,2012070001673195,30SEP2021:00:00:00,,12,10,SUBVENTION_AMORTIZATION_VAT_POST,3481478,3428778,52700,3.750000,4.555218,1118041,130555,156188,25633,27067,114,TVT1,SFNFIX,FT2WZO,FT2WZO,17,1,baont,09DEC2020:14:55:57,,,
1071,2012051864,100235483,2012070001673195,31OCT2021:00:00:00,,12,11,SUBVENTION_AMORTIZATION_VAT_POST,2363437,2336370,27067,3.750000,4.555218,1159967,88629,106427,17798,9269,114,TVT1,SFNFIX,FT2WZO,FT2WZO,17,1,baont,09DEC2020:14:55:57,,,
1072,2012051864,100235483,2012070001673195,30NOV2021:00:00:00,,12,12,SUBVENTION_AMORTIZATION_VAT_POST,1203470,1194201,9269,3.750000,4.555218,1203470,45130,54398,9269,0,114,TVT1,SFNFIX,FT2WZO,FT2WZO,17,1,baont,09DEC2020:14:55:57,,,
1073,2012051849,100235493,2012050001673144,08DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT,10000000,8636364,1363636,3.750000,6.352556,,,,1363636,1363636,13,TGDD1,SFNFIX,FTCDZO,FTCDZO,45,1,baont,09DEC2020:14:55:57,,,
1074,2012051849,100235493,2012050001673144,08DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_TOTAL,10000000,8636364,1363636,3.750000,6.352556,,,,1500000,1363636,13,TGDD1,SFNFIX,FTCDZO,FTCDZO,45,1,baont,09DEC2020:14:55:57,,,
1075,2012051849,100235493,2012050001673144,08DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_AMT,10000000,8636364,1363636,3.750000,6.352556,,,,136364,1363636,13,TGDD1,SFNFIX,FTCDZO,FTCDZO,45,1,baont,09DEC2020:14:55:57,,,
1076,2012051849,100235493,2012050001673144,31DEC2020:00:00:00,,12,1,SUBVENTION_AMORTIZATION_VAT,10000000,8636364,1363636,3.750000,6.352556,675123,375000,548630,173630,1190006,13,TGDD1,SFNFIX,FTCDZO,FTCDZO,45,1,baont,09DEC2020:14:55:57,,,
1077,2012051849,100235493,2012050001673144,31JAN2021:00:00:00,,12,2,SUBVENTION_AMORTIZATION_VAT,9324877,8134871,1190006,3.750000,6.352556,700440,349683,516772,167089,1022917,13,TGDD1,SFNFIX,FTCDZO,FTCDZO,45,1,baont,09DEC2020:14:55:57,,,
1078,2012051849,100235493,2012050001673144,28FEB2021:00:00:00,,12,3,SUBVENTION_AMORTIZATION_VAT,8624437,7601520,1022917,3.750000,6.352556,726707,323416,482891,159475,863442,13,TGDD1,SFNFIX,FTCDZO,FTCDZO,45,1,baont,09DEC2020:14:55:57,,,
1079,2012051849,100235493,2012050001673144,31MAR2021:00:00:00,,12,4,SUBVENTION_AMORTIZATION_VAT,7897730,7034288,863442,3.750000,6.352556,753958,296165,446857,150692,712750,13,TGDD1,SFNFIX,FTCDZO,FTCDZO,45,1,baont,09DEC2020:14:55:57,,,
1080,2012051849,100235493,2012050001673144,30APR2021:00:00:00,,12,5,SUBVENTION_AMORTIZATION_VAT,7143772,6431022,712750,3.750000,6.352556,782232,267891,408534,140643,572107,13,TGDD1,SFNFIX,FTCDZO,FTCDZO,45,1,baont,09DEC2020:14:55:57,,,
1081,2012051849,100235493,2012050001673144,31MAY2021:00:00:00,,12,6,SUBVENTION_AMORTIZATION_VAT,6361540,5789433,572107,3.750000,6.352556,811565,238558,367777,129219,442888,13,TGDD1,SFNFIX,FTCDZO,FTCDZO,45,1,baont,09DEC2020:14:55:57,,,
1082,2012051849,100235493,2012050001673144,30JUN2021:00:00:00,,12,7,SUBVENTION_AMORTIZATION_VAT,5549975,5107087,442888,3.750000,6.352556,841999,208124,324431,116307,326581,13,TGDD1,SFNFIX,FTCDZO,FTCDZO,45,1,baont,09DEC2020:14:55:57,,,
1083,2012051849,100235493,2012050001673144,31JUL2021:00:00:00,,12,8,SUBVENTION_AMORTIZATION_VAT,4707976,4381395,326581,3.750000,6.352556,873574,176549,278331,101782,224799,13,TGDD1,SFNFIX,FTCDZO,FTCDZO,45,1,baont,09DEC2020:14:55:57,,,
1084,2012051849,100235493,2012050001673144,31AUG2021:00:00:00,,12,9,SUBVENTION_AMORTIZATION_VAT,3834402,3609603,224799,3.750000,6.352556,906333,143790,229302,85512,139287,13,TGDD1,SFNFIX,FTCDZO,FTCDZO,45,1,baont,09DEC2020:14:55:57,,,
1085,2012051849,100235493,2012050001673144,30SEP2021:00:00:00,,12,10,SUBVENTION_AMORTIZATION_VAT,2928069,2788782,139287,3.750000,6.352556,940320,109803,177159,67356,71931,13,TGDD1,SFNFIX,FTCDZO,FTCDZO,45,1,baont,09DEC2020:14:55:57,,,
1086,2012051849,100235493,2012050001673144,31OCT2021:00:00:00,,12,11,SUBVENTION_AMORTIZATION_VAT,1987749,1915818,71931,3.750000,6.352556,975582,74541,121703,47162,24769,13,TGDD1,SFNFIX,FTCDZO,FTCDZO,45,1,baont,09DEC2020:14:55:57,,,
1087,2012051849,100235493,2012050001673144,30NOV2021:00:00:00,,12,12,SUBVENTION_AMORTIZATION_VAT,1012167,987398,24769,3.750000,6.352556,1012167,37956,62725,24769,0,13,TGDD1,SFNFIX,FTCDZO,FTCDZO,45,1,baont,09DEC2020:14:55:57,,,
1088,2012051860,100235503,2012050001673147,08DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_POST,12999000,12408136,590864,3.750000,4.555222,,,,590864,590864,114,TVT1,SFNFIX,NP2WZO,NP2WZO,17,1,baont,09DEC2020:14:55:57,,,
1089,2012051860,100235503,2012050001673147,08DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_TOTAL_POST,12999000,12408136,590864,3.750000,4.555222,,,,649950,590864,114,TVT1,SFNFIX,NP2WZO,NP2WZO,17,1,baont,09DEC2020:14:55:57,,,
1090,2012051860,100235503,2012050001673147,08DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_AMT_POST,12999000,12408136,590864,3.750000,4.555222,,,,59086,590864,114,TVT1,SFNFIX,NP2WZO,NP2WZO,17,1,baont,09DEC2020:14:55:57,,,
1091,2012051860,100235503,2012050001673147,31DEC2020:00:00:00,,12,1,SUBVENTION_AMORTIZATION_VAT_POST,12999000,12408136,590864,3.750000,4.555222,877592,487463,565218,77755,513109,114,TVT1,SFNFIX,NP2WZO,NP2WZO,17,1,baont,09DEC2020:14:55:57,,,
1092,2012051860,100235503,2012050001673147,31JAN2021:00:00:00,,12,2,SUBVENTION_AMORTIZATION_VAT_POST,12121408,11608299,513109,3.750000,4.555222,910502,454553,528784,74231,438878,114,TVT1,SFNFIX,NP2WZO,NP2WZO,17,1,baont,09DEC2020:14:55:57,,,
1093,2012051860,100235503,2012050001673147,28FEB2021:00:00:00,,12,3,SUBVENTION_AMORTIZATION_VAT_POST,11210906,10772028,438878,3.750000,4.555222,944646,420409,490690,70281,368597,114,TVT1,SFNFIX,NP2WZO,NP2WZO,17,1,baont,09DEC2020:14:55:57,,,
1094,2012051860,100235503,2012050001673147,31MAR2021:00:00:00,,12,4,SUBVENTION_AMORTIZATION_VAT_POST,10266260,9897663,368597,3.750000,4.555222,980070,384985,450861,65876,302721,114,TVT1,SFNFIX,NP2WZO,NP2WZO,17,1,baont,09DEC2020:14:55:57,,,
1095,2012051860,100235503,2012050001673147,30APR2021:00:00:00,,12,5,SUBVENTION_AMORTIZATION_VAT_POST,9286190,8983469,302721,3.750000,4.555222,1016823,348232,409217,60985,241736,114,TVT1,SFNFIX,NP2WZO,NP2WZO,17,1,baont,09DEC2020:14:55:57,,,
1096,2012051860,100235503,2012050001673147,31MAY2021:00:00:00,,12,6,SUBVENTION_AMORTIZATION_VAT_POST,8269367,8027631,241736,3.750000,4.555222,1054954,310101,365676,55575,186161,114,TVT1,SFNFIX,NP2WZO,NP2WZO,17,1,baont,09DEC2020:14:55:57,,,
1097,2012051860,100235503,2012050001673147,30JUN2021:00:00:00,,12,7,SUBVENTION_AMORTIZATION_VAT_POST,7214413,7028252,186161,3.750000,4.555222,1094515,270540,320152,49612,136549,114,TVT1,SFNFIX,NP2WZO,NP2WZO,17,1,baont,09DEC2020:14:55:57,,,
1098,2012051860,100235503,2012050001673147,31JUL2021:00:00:00,,12,8,SUBVENTION_AMORTIZATION_VAT_POST,6119898,5983349,136549,3.750000,4.555222,1135559,229496,272555,43059,93490,114,TVT1,SFNFIX,NP2WZO,NP2WZO,17,1,baont,09DEC2020:14:55:57,,,
1099,2012051860,100235503,2012050001673147,31AUG2021:00:00:00,,12,9,SUBVENTION_AMORTIZATION_VAT_POST,4984339,4890849,93490,3.750000,4.555222,1178142,186913,222789,35876,57614,114,TVT1,SFNFIX,NP2WZO,NP2WZO,17,1,baont,09DEC2020:14:55:57,,,
1100,2012051860,100235503,2012050001673147,30SEP2021:00:00:00,,12,10,SUBVENTION_AMORTIZATION_VAT_POST,3806197,3748583,57614,3.750000,4.555222,1222323,142732,170756,28024,29590,114,TVT1,SFNFIX,NP2WZO,NP2WZO,17,1,baont,09DEC2020:14:55:57,,,
1101,2012051860,100235503,2012050001673147,31OCT2021:00:00:00,,12,11,SUBVENTION_AMORTIZATION_VAT_POST,2583874,2554284,29590,3.750000,4.555222,1268160,96895,116353,19458,10132,114,TVT1,SFNFIX,NP2WZO,NP2WZO,17,1,baont,09DEC2020:14:55:57,,,
1102,2012051860,100235503,2012050001673147,30NOV2021:00:00:00,,12,12,SUBVENTION_AMORTIZATION_VAT_POST,1315714,1305582,10132,3.750000,4.555222,1315714,49339,59472,10132,0,114,TVT1,SFNFIX,NP2WZO,NP2WZO,17,1,baont,09DEC2020:14:55:57,,,
1103,2012051847,100235487,2012070001673193,08DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_POST,4500000,3681818,818182,3.750000,7.362936,,,,818182,818182,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,1,baont,09DEC2020:14:55:57,,,
1104,2012051847,100235487,2012070001673193,08DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_TOTAL_POST,4500000,3681818,818182,3.750000,7.362936,,,,900000,818182,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,1,baont,09DEC2020:14:55:57,,,
1105,2012051847,100235487,2012070001673193,08DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_AMT_POST,4500000,3681818,818182,3.750000,7.362936,,,,81818,818182,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,1,baont,09DEC2020:14:55:57,,,
1106,2012051847,100235487,2012070001673193,31DEC2020:00:00:00,,12,1,SUBVENTION_AMORTIZATION_VAT_POST,4500000,3681818,818182,3.750000,7.362936,303805,168750,271090,102340,715842,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,1,baont,09DEC2020:14:55:57,,,
1107,2012051847,100235487,2012070001673193,31JAN2021:00:00:00,,12,2,SUBVENTION_AMORTIZATION_VAT_POST,4196195,3480353,715842,3.750000,7.362936,315198,157357,256256,98899,616943,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,1,baont,09DEC2020:14:55:57,,,
1108,2012051847,100235487,2012070001673193,28FEB2021:00:00:00,,12,3,SUBVENTION_AMORTIZATION_VAT_POST,3880997,3264054,616943,3.750000,7.362936,327018,145537,240330,94793,522150,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,1,baont,09DEC2020:14:55:57,,,
1599,2012142496,100235689,2012140001673341,31MAY2022:00:00:00,,24,18,SUBVENTION_AMORTIZATION_POST,9680348,9238667,441681,3.750000,5.023284,1234960,363013,464084,101071,340610,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPOSTSUB1,25,1,baont,15DEC2020:09:11:39,,,14DEC2020:00:00:00
1600,2012142496,100235689,2012140001673341,30JUN2022:00:00:00,,24,19,SUBVENTION_AMORTIZATION_POST,8445388,8104778,340610,3.750000,5.023284,1281271,316702,407126,90424,250186,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPOSTSUB1,25,1,baont,15DEC2020:09:11:39,,,14DEC2020:00:00:00
1601,2012142496,100235689,2012140001673341,31JUL2022:00:00:00,,24,20,SUBVENTION_AMORTIZATION_POST,7164117,6913931,250186,3.750000,5.023284,1329319,268654,347306,78652,171534,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPOSTSUB1,25,1,baont,15DEC2020:09:11:39,,,14DEC2020:00:00:00
1602,2012142496,100235689,2012140001673341,31AUG2022:00:00:00,,24,21,SUBVENTION_AMORTIZATION_POST,5834798,5663264,171534,3.750000,5.023284,1379168,218805,284482,65677,105857,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPOSTSUB1,25,1,baont,15DEC2020:09:11:39,,,14DEC2020:00:00:00
1603,2012142496,100235689,2012140001673341,30SEP2022:00:00:00,,24,22,SUBVENTION_AMORTIZATION_POST,4455630,4349773,105857,3.750000,5.023284,1430887,167086,218501,51415,54442,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPOSTSUB1,25,1,baont,15DEC2020:09:11:39,,,14DEC2020:00:00:00
1604,2012142496,100235689,2012140001673341,31OCT2022:00:00:00,,24,23,SUBVENTION_AMORTIZATION_POST,3024743,2970301,54442,3.750000,5.023284,1484545,113428,149207,35779,18663,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPOSTSUB1,25,1,baont,15DEC2020:09:11:39,,,14DEC2020:00:00:00
1605,2012142496,100235689,2012140001673341,30NOV2022:00:00:00,,24,24,SUBVENTION_AMORTIZATION_POST,1540198,1521535,18663,3.750000,5.023284,1540198,57757,76431,18663,0,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPOSTSUB1,25,1,baont,15DEC2020:09:11:39,,,14DEC2020:00:00:00
1606,2012142500,100235685,2012140001673342,14DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT,38250000,34077273,4172727,3.750000,5.784360,,,,4172727,4172727,20201025083,VTL,SFNFIX,FTCDZO,FTCDPRESUB5,61,9,baont,15DEC2020:09:11:40,baont,15DEC2020:09:19:32,14DEC2020:00:00:00
1607,2012142500,100235685,2012140001673342,14DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_TOTAL,38250000,34077273,4172727,3.750000,5.784360,,,,4590000,4172727,20201025083,VTL,SFNFIX,FTCDZO,FTCDPRESUB5,61,9,baont,15DEC2020:09:11:40,baont,15DEC2020:09:19:32,14DEC2020:00:00:00
1608,2012142500,100235685,2012140001673342,14DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_AMT,38250000,34077273,4172727,3.750000,5.784360,,,,417273,4172727,20201025083,VTL,SFNFIX,FTCDZO,FTCDPRESUB5,61,9,baont,15DEC2020:09:11:40,baont,15DEC2020:09:19:32,14DEC2020:00:00:00
1609,2012142500,100235685,2012140001673342,31DEC2020:00:00:00,,12,1,SUBVENTION_AMORTIZATION_VAT,38250000,34077273,4172727,3.750000,5.784360,2582346,1434375,1971152,536777,3635950,20201025083,VTL,SFNFIX,FTCDZO,FTCDPRESUB5,61,1,baont,15DEC2020:09:11:40,,,14DEC2020:00:00:00
1610,2012142500,100235685,2012140001673342,31JAN2021:00:00:00,,12,2,SUBVENTION_AMORTIZATION_VAT,35667654,32031704,3635950,3.750000,5.784360,2679184,1337537,1852829,515292,3120658,20201025083,VTL,SFNFIX,FTCDZO,FTCDPRESUB5,61,1,baont,15DEC2020:09:11:40,,,14DEC2020:00:00:00
1611,2012142500,100235685,2012140001673342,28FEB2021:00:00:00,,12,3,SUBVENTION_AMORTIZATION_VAT,32988470,29867812,3120658,3.750000,5.784360,2779653,1237068,1727662,490594,2630064,20201025083,VTL,SFNFIX,FTCDZO,FTCDPRESUB5,61,1,baont,15DEC2020:09:11:40,,,14DEC2020:00:00:00
1612,2012142500,100235685,2012140001673342,31MAR2021:00:00:00,,12,4,SUBVENTION_AMORTIZATION_VAT,30208817,27578753,2630064,3.750000,5.784360,2883890,1132831,1595254,462423,2167641,20201025083,VTL,SFNFIX,FTCDZO,FTCDPRESUB5,61,1,baont,15DEC2020:09:11:40,,,14DEC2020:00:00:00
1613,2012142500,100235685,2012140001673342,30APR2021:00:00:00,,12,5,SUBVENTION_AMORTIZATION_VAT,27324927,25157286,2167641,3.750000,5.784360,2992036,1024685,1455188,430503,1737138,20201025083,VTL,SFNFIX,FTCDZO,FTCDPRESUB5,61,1,baont,15DEC2020:09:11:40,,,14DEC2020:00:00:00
1614,2012142500,100235685,2012140001673342,31MAY2021:00:00:00,,12,6,SUBVENTION_AMORTIZATION_VAT,24332891,22595753,1737138,3.750000,5.784360,3104238,912483,1307020,394537,1342601,20201025083,VTL,SFNFIX,FTCDZO,FTCDPRESUB5,61,1,baont,15DEC2020:09:11:40,,,14DEC2020:00:00:00
1615,2012142500,100235685,2012140001673342,30JUN2021:00:00:00,,12,7,SUBVENTION_AMORTIZATION_VAT,21228653,19886052,1342601,3.750000,5.784360,3220647,796074,1150281,354207,988394,20201025083,VTL,SFNFIX,FTCDZO,FTCDPRESUB5,61,1,baont,15DEC2020:09:11:40,,,14DEC2020:00:00:00
1616,2012142500,100235685,2012140001673342,31JUL2021:00:00:00,,12,8,SUBVENTION_AMORTIZATION_VAT,18008006,17019612,988394,3.750000,5.784360,3341421,675300,984476,309176,679218,20201025083,VTL,SFNFIX,FTCDZO,FTCDPRESUB5,61,1,baont,15DEC2020:09:11:40,,,14DEC2020:00:00:00
1617,2012142500,100235685,2012140001673342,31AUG2021:00:00:00,,12,9,SUBVENTION_AMORTIZATION_VAT,14666585,13987367,679218,3.750000,5.784360,3466724,549997,809080,259083,420135,20201025083,VTL,SFNFIX,FTCDZO,FTCDPRESUB5,61,1,baont,15DEC2020:09:11:40,,,14DEC2020:00:00:00
1618,2012142500,100235685,2012140001673342,30SEP2021:00:00:00,,12,10,SUBVENTION_AMORTIZATION_VAT,11199861,10779726,420135,3.750000,5.784360,3596726,419995,623538,203543,216592,20201025083,VTL,SFNFIX,FTCDZO,FTCDPRESUB5,61,1,baont,15DEC2020:09:11:40,,,14DEC2020:00:00:00
1619,2012142500,100235685,2012140001673342,31OCT2021:00:00:00,,12,11,SUBVENTION_AMORTIZATION_VAT,7603135,7386543,216592,3.750000,5.784360,3731603,285118,427264,142146,74446,20201025083,VTL,SFNFIX,FTCDZO,FTCDPRESUB5,61,1,baont,15DEC2020:09:11:40,,,14DEC2020:00:00:00
1620,2012142500,100235685,2012140001673342,30NOV2021:00:00:00,,12,12,SUBVENTION_AMORTIZATION_VAT,3871532,3797086,74446,3.750000,5.784360,3871532,145182,219637,74446,0,20201025083,VTL,SFNFIX,FTCDZO,FTCDPRESUB5,61,1,baont,15DEC2020:09:11:40,,,14DEC2020:00:00:00
1621,2012142453,100235697,2012140001673326,15DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT,8500000,7340909,1159091,3.750000,6.352567,,,,1159091,1159091,16,NK,SFNFIX,FTCDZO,FTCDPREZO2,57,99,auto,16DEC2020:09:24:53,auto,16DEC2020:09:24:53,15DEC2020:00:00:00
1622,2012142453,100235697,2012140001673326,15DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_TOTAL,8500000,7340909,1159091,3.750000,6.352567,,,,1275000,1159091,16,NK,SFNFIX,FTCDZO,FTCDPREZO2,57,99,auto,16DEC2020:09:24:53,auto,16DEC2020:09:24:53,15DEC2020:00:00:00
1623,2012142453,100235697,2012140001673326,15DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_AMT,8500000,7340909,1159091,3.750000,6.352567,,,,115909,1159091,16,NK,SFNFIX,FTCDZO,FTCDPREZO2,57,99,auto,16DEC2020:09:24:53,auto,16DEC2020:09:24:53,15DEC2020:00:00:00
1624,2012142453,100235697,2012140001673326,31DEC2020:00:00:00,,12,1,SUBVENTION_AMORTIZATION_VAT,8500000,7340909,1159091,3.750000,6.352567,573855,318750,466336,147586,1011505,16,NK,SFNFIX,FTCDZO,FTCDPREZO2,57,1,auto,16DEC2020:09:24:53,,,15DEC2020:00:00:00
1625,2012142453,100235697,2012140001673326,31JAN2021:00:00:00,,12,2,SUBVENTION_AMORTIZATION_VAT,7926145,6914640,1011505,3.750000,6.352567,595375,297230,439257,142027,869478,16,NK,SFNFIX,FTCDZO,FTCDPREZO2,57,1,auto,16DEC2020:09:24:53,,,15DEC2020:00:00:00
1626,2012142453,100235697,2012140001673326,28FEB2021:00:00:00,,12,3,SUBVENTION_AMORTIZATION_VAT,7330770,6461292,869478,3.750000,6.352567,617701,274904,410458,135554,733924,16,NK,SFNFIX,FTCDZO,FTCDPREZO2,57,1,auto,16DEC2020:09:24:53,,,15DEC2020:00:00:00
1627,2012142453,100235697,2012140001673326,31MAR2021:00:00:00,,12,4,SUBVENTION_AMORTIZATION_VAT,6713069,5979145,733924,3.750000,6.352567,640865,251740,379829,128089,605835,16,NK,SFNFIX,FTCDZO,FTCDPREZO2,57,1,auto,16DEC2020:09:24:53,,,15DEC2020:00:00:00
1628,2012142453,100235697,2012140001673326,30APR2021:00:00:00,,12,5,SUBVENTION_AMORTIZATION_VAT,6072204,5466369,605835,3.750000,6.352567,664897,227708,347255,119547,486288,16,NK,SFNFIX,FTCDZO,FTCDPREZO2,57,1,auto,16DEC2020:09:24:53,,,15DEC2020:00:00:00
1629,2012142453,100235697,2012140001673326,31MAY2021:00:00:00,,12,6,SUBVENTION_AMORTIZATION_VAT,5407307,4921019,486288,3.750000,6.352567,689831,202774,312611,109837,376451,16,NK,SFNFIX,FTCDZO,FTCDPREZO2,57,1,auto,16DEC2020:09:24:53,,,15DEC2020:00:00:00
1630,2012142453,100235697,2012140001673326,30JUN2021:00:00:00,,12,7,SUBVENTION_AMORTIZATION_VAT,4717476,4341025,376451,3.750000,6.352567,715700,176905,275767,98862,277589,16,NK,SFNFIX,FTCDZO,FTCDPREZO2,57,1,auto,16DEC2020:09:24:53,,,15DEC2020:00:00:00
1631,2012142453,100235697,2012140001673326,31JUL2021:00:00:00,,12,8,SUBVENTION_AMORTIZATION_VAT,4001776,3724187,277589,3.750000,6.352567,742538,150067,236581,86514,191075,16,NK,SFNFIX,FTCDZO,FTCDPREZO2,57,1,auto,16DEC2020:09:24:53,,,15DEC2020:00:00:00
1632,2012142453,100235697,2012140001673326,31AUG2021:00:00:00,,12,9,SUBVENTION_AMORTIZATION_VAT,3259238,3068163,191075,3.750000,6.352567,770384,122221,194907,72686,118389,16,NK,SFNFIX,FTCDZO,FTCDPREZO2,57,1,auto,16DEC2020:09:24:53,,,15DEC2020:00:00:00
1633,2012142453,100235697,2012140001673326,30SEP2021:00:00:00,,12,10,SUBVENTION_AMORTIZATION_VAT,2488854,2370465,118389,3.750000,6.352567,799273,93332,150585,57253,61136,16,NK,SFNFIX,FTCDZO,FTCDPREZO2,57,1,auto,16DEC2020:09:24:53,,,15DEC2020:00:00:00
1636,2012142450,100235695,2012140001673334,15DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_POST,25000000,22000000,3000000,3.750000,6.008433,,,,3000000,3000000,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPOSTSUB1,25,99,auto,16DEC2020:09:24:53,auto,16DEC2020:09:24:53,15DEC2020:00:00:00
1109,2012051847,100235487,2012070001673193,31MAR2021:00:00:00,,12,4,SUBVENTION_AMORTIZATION_VAT_POST,3553979,3031829,522150,3.750000,7.362936,339281,133274,223232,89958,432192,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,1,baont,09DEC2020:14:55:57,,,
1110,2012051847,100235487,2012070001673193,30APR2021:00:00:00,,12,5,SUBVENTION_AMORTIZATION_VAT_POST,3214698,2782506,432192,3.750000,7.362936,352004,120551,204874,84323,347869,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,1,baont,09DEC2020:14:55:57,,,
1111,2012051847,100235487,2012070001673193,31MAY2021:00:00:00,,12,6,SUBVENTION_AMORTIZATION_VAT_POST,2862694,2514825,347869,3.750000,7.362936,365204,107351,185165,77814,270055,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,1,baont,09DEC2020:14:55:57,,,
1112,2012051847,100235487,2012070001673193,30JUN2021:00:00:00,,12,7,SUBVENTION_AMORTIZATION_VAT_POST,2497490,2227435,270055,3.750000,7.362936,378899,93656,164005,70349,199706,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,1,baont,09DEC2020:14:55:57,,,
1113,2012051847,100235487,2012070001673193,31JUL2021:00:00:00,,12,8,SUBVENTION_AMORTIZATION_VAT_POST,2118591,1918885,199706,3.750000,7.362936,393108,79447,141286,61839,137867,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,1,baont,09DEC2020:14:55:57,,,
1114,2012051847,100235487,2012070001673193,31AUG2021:00:00:00,,12,9,SUBVENTION_AMORTIZATION_VAT_POST,1725483,1587616,137867,3.750000,7.362936,407849,64706,116895,52189,85678,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,1,baont,09DEC2020:14:55:57,,,
1115,2012051847,100235487,2012070001673193,30SEP2021:00:00:00,,12,10,SUBVENTION_AMORTIZATION_VAT_POST,1317634,1231956,85678,3.750000,7.362936,423144,49411,90708,41297,44381,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,1,baont,09DEC2020:14:55:57,,,
1116,2012051847,100235487,2012070001673193,31OCT2021:00:00:00,,12,11,SUBVENTION_AMORTIZATION_VAT_POST,894490,850109,44381,3.750000,7.362936,439012,33543,62593,29050,15331,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,1,baont,09DEC2020:14:55:57,,,
1117,2012051847,100235487,2012070001673193,30NOV2021:00:00:00,,12,12,SUBVENTION_AMORTIZATION_VAT_POST,455478,440147,15331,3.750000,7.362936,455478,17080,32408,15331,0,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,1,baont,09DEC2020:14:55:57,,,
1118,2012051865,100235489,2012070001673192,08DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_POST,4500000,3681818,818182,3.750000,7.362936,,,,818182,818182,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,1,baont,09DEC2020:14:55:57,,,
1119,2012051865,100235489,2012070001673192,08DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_TOTAL_POST,4500000,3681818,818182,3.750000,7.362936,,,,900000,818182,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,1,baont,09DEC2020:14:55:57,,,
1120,2012051865,100235489,2012070001673192,08DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_AMT_POST,4500000,3681818,818182,3.750000,7.362936,,,,81818,818182,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,1,baont,09DEC2020:14:55:57,,,
1121,2012051865,100235489,2012070001673192,31DEC2020:00:00:00,,12,1,SUBVENTION_AMORTIZATION_VAT_POST,4500000,3681818,818182,3.750000,7.362936,303805,168750,271090,102340,715842,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,1,baont,09DEC2020:14:55:57,,,
